,blueTops,btmp,btwr,btt,blueJngs,bjmp,bjwr,bjt,blueMids,bmmp,bmwr,bmt,blueBots,bbmp,bbwr,bbt,blueSups,bsmp,bswr,bst,redTops,rtmp,rtwr,rtt,redJngs,rjmp,rjwr,rjt,redMids,rmmp,rmwr,rmt,redBots,rbmp,rbwr,rbt,redSups,rsmp,rswr,rst,winner
1748,Sion,51499,52,244,Shyvana,9107,59,74,Veigar,25607,52,392,Ashe,22225,56,163,Karma,47968,49,204,Trundle,1101,52,254,LeeSin,5424,53,83,Anivia,73465,57,136,Caitlyn,731163,51,1307,Rakan,3018,51,1063,0
1749,Vladimir,390621,55,260,Kayn,595539,51,800,Lulu,5307,49,326,Draven,25483,52,254,Ryze,895,50,388,Aatrox,64110,51,213,Hecarim,48392,50,894,Sylas,72781,52,185,Caitlyn,258492,48,380,Morgana,86667,52,396,0
1750,Shen,106697,52,443,Quinn,346545,51,568,Malzahar,427892,49,176,Samira,7043,52,254,Nautilus,4525,50,327,Darius,557406,51,339,Udyr,71688,46,69,Pantheon,41965,49,588,Draven,1390339,53,368,Zyra,53748,53,320,0
1751,Singed,3697510,51,758,Poppy,18521,55,119,Talon,19878,50,286,Veigar,55219,56,186,Lux,1140444,52,418,Yone,103320,52,33,Gragas,40802,42,59,Akshan,22083,52,354,Twitch,20169,52,254,Lulu,1321,58,26,0
1752,Fiora,30564,53,144,Nocturne,9059,52,646,Ekko,120929,51,506,Sivir,87583,57,172,Twitch,2911,56,131,Gangplank,27912,52,224,FiddleSticks,16176,50,499,Gragas,116661,52,479,MissFortune,12707,52,254,Yuumi,34818,56,99,1
1753,Irelia,805681,54,465,Amumu,3951,53,619,Azir,9113,48,349,Draven,25483,52,254,Pyke,949766,52,545,Aatrox,75788,51,275,Kayn,63439,52,239,Akali,119455,44,106,Jhin,518873,50,936,Ashe,32722,50,647,0
1754,Irelia,150114,55,315,XinZhao,36835,59,27,Anivia,201248,50,182,Jinx,13553,52,254,Bard,471678,51,90,Gangplank,391857,53,148,Trundle,14223,56,108,Taliyah,24538,40,47,Samira,21584,62,97,Blitzcrank,157,13,16,1
1755,Kennen,3020180,49,1078,Diana,50405,48,762,LeeSin,448948,50,220,Sivir,16133,52,254,Seraphine,50062,52,311,Fiora,2122473,49,455,Poppy,12704,50,641,KogMaw,1605507,51,1310,Vayne,5112,44,180,Janna,43456,51,819,1
1756,MonkeyKing,416555,53,390,Shyvana,83727,51,1091,Vladimir,2149388,49,1084,Sivir,16133,52,254,Nautilus,86798,52,189,Kayle,18161,50,1318,Diana,26933,-1,-1,Lux,37830,49,529,Draven,77455,44,66,Ashe,8457,51,1217,1
1757,Mordekaiser,18161,50,319,Belveth,6955,53,227,Yasuo,1724785,51,1104,Jhin,109566,-1,-1,Zac,623886,52,480,Yone,7297,51,903,Volibear,64969,52,716,Ezreal,407684,49,224,Ahri,7136,52,254,Senna,25757,49,623,1
1758,Kled,63526,54,57,Viego,14652,54,430,Ekko,614685,53,379,Sivir,16133,52,254,Poppy,189309,54,357,Kayle,708300,50,1351,Rammus,6562,59,121,Heimerdinger,16428,51,592,Kaisa,2030192,54,181,Yuumi,313208,61,105,0
1759,Kled,63526,54,57,Rammus,6562,59,121,Viktor,53665,51,592,Samira,7043,52,254,Thresh,9563,-1,-1,Renekton,20653,56,198,Nidalee,204569,51,257,Ekko,1104924,48,467,Draven,749553,-1,-1,Janna,35901,50,294,1
1760,Camille,650042,53,414,Diana,64598,51,430,Lux,147160,53,224,Draven,25483,52,254,Blitzcrank,12622,52,899,Lillia,74606,53,318,Nocturne,70204,-1,-1,Sylas,14192,53,133,Ezreal,21076,51,508,Renata,2948,50,919,1
1761,Shaco,64373,57,129,Azir,1422468,53,582,Kassadin,380188,50,699,Kalista,6019,52,254,Taric,667894,51,344,Illaoi,105781,50,933,LeeSin,34787,54,148,Yasuo,74235,54,381,Samira,5800,53,166,Amumu,137468,51,642,1
1762,MonkeyKing,48226,51,582,Sett,32091,57,186,Cassiopeia,279003,52,829,Lucian,31605,53,277,Amumu,15203,50,60,Malphite,6004,52,381,Rammus,2082637,50,1486,Katarina,249,53,94,Kaisa,49741,52,254,Renata,31678,50,315,1
1763,Shen,630117,48,316,Trundle,160094,54,440,Ahri,3959,53,154,Sivir,43699,45,99,Lulu,4443,52,113,Olaf,36493,48,192,Kindred,236597,49,711,Lissandra,14992,51,345,Samira,7043,52,254,Nautilus,3470,51,948,0
1764,Olaf,36141,52,1182,MasterYi,75340,53,163,Cassiopeia,9879,54,351,Vayne,224974,49,258,Amumu,151207,53,605,Renekton,16175,55,78,Ekko,166150,50,605,TwistedFate,55234,56,184,Kaisa,49741,52,254,Nautilus,460403,51,448,1
1765,Olaf,24834,51,387,Trundle,45045,53,495,Anivia,214641,52,708,Draven,25483,52,254,Thresh,1756974,54,404,Qiyana,734908,51,1286,Volibear,177036,50,336,Viktor,56992,52,689,Ezreal,22233,52,251,Renata,91700,53,347,1
1766,Jayce,206887,47,335,Darius,4213,38,142,Vladimir,89340,53,312,Jhin,109566,-1,-1,Renata,2252,54,330,Vayne,407716,52,410,Kindred,58153,51,990,KogMaw,161666,52,231,Veigar,79391,55,137,Lux,29510,54,688,0
1767,Riven,323489,46,378,MasterYi,228494,49,107,Orianna,239936,51,313,Ziggs,5500,52,373,Leona,14369,47,83,Irelia,1555647,51,961,Trundle,138086,50,999,Rumble,24559,51,296,Twitch,232160,47,165,FiddleSticks,236927,38,142,0
1768,Fiora,6974,52,275,Kindred,11159,38,142,Talon,1054525,50,760,Ezreal,37055,49,214,Lulu,520205,49,768,Garen,574217,51,634,XinZhao,89376,52,339,Akali,108563,51,369,KogMaw,5081,46,98,Senna,16993,52,635,1
1769,Akshan,4339,61,59,Vi,3330,46,244,Ahri,14125,35,40,Kaisa,426767,45,222,Pyke,10036,62,61,Riven,3175,57,83,Diana,27669,55,679,Zed,272708,60,65,Ezreal,12675,38,142,Xerath,69365,53,214,1
1770,Azir,46351,50,865,LeeSin,704001,48,181,Kayle,17918,57,258,Jhin,6640,58,31,Bard,106293,58,57,Teemo,37160,50,1319,Shaco,43413,52,741,Irelia,805413,50,432,Ezreal,12675,38,142,Karma,29015,55,332,0
1771,Kled,1093866,51,1483,Nocturne,631646,52,404,Vladimir,144897,55,323,Sivir,110583,50,547,Ashe,2826,49,313,Irelia,121831,52,261,Kindred,11159,38,142,Yasuo,537334,49,225,Caitlyn,190286,-1,-1,Zyra,109370,52,465,1
1772,Ornn,27182,52,399,Kayn,46598,55,266,Azir,88205,49,140,Kaisa,82861,50,455,Nautilus,52675,51,275,Jax,540060,46,173,Diana,3142,38,142,Morgana,78664,54,464,Sivir,2687,51,584,Janna,3252,48,79,1
1773,Olaf,17290,50,1010,Diana,3142,38,142,Pantheon,69367,57,167,Ashe,85423,50,589,Rakan,159,62,45,Garen,16798,50,159,Talon,16256,62,61,Katarina,50888,52,33,Jhin,254699,54,37,Lux,129543,42,132,0
1774,Kayle,126174,53,171,Shaco,2599787,47,276,Anivia,1204175,52,653,Ezreal,12675,38,142,Nautilus,2576,50,357,Teemo,629128,54,663,Pantheon,26652,62,82,Kassadin,348243,53,60,Vayne,119718,54,186,Nami,154955,-1,-1,0
1775,Jayce,15599,51,423,Evelynn,87776,38,142,Yone,36042,53,129,Jhin,16808,51,470,Bard,975872,50,1511,Tryndamere,2382577,51,3383,LeeSin,1769703,50,1174,Akali,2406618,52,1706,Ezreal,20003,52,226,Pyke,460909,52,386,1
1776,Khazix,3825,-1,-1,Diana,102777,49,831,Corki,78334,49,483,Varus,22803,49,259,Pyke,1217575,51,1050,Poppy,376206,55,757,MonkeyKing,2200,38,142,Rumble,7991,54,499,Sivir,8618,50,514,Leona,12171,47,163,1
1777,Ornn,665129,52,1230,MonkeyKing,75747,53,606,Galio,13277,60,208,Ezreal,12675,38,142,Alistar,26581,53,517,Zac,52641,48,853,Belveth,19738,50,302,Taliyah,71039,49,519,Aphelios,66020,49,239,Soraka,437295,49,519,1
1778,Aatrox,39474,47,146,Udyr,28632,49,227,Swain,129262,52,1204,Jhin,118157,49,259,Ashe,12485,47,163,Sylas,92629,53,481,MonkeyKing,2200,38,142,Akali,299608,53,567,Draven,124436,61,97,Pyke,275472,49,537,1
1779,Singed,109594,53,239,Rengar,1064022,51,609,Akshan,128773,55,343,Sivir,29553,55,144,Karma,54869,52,931,Warwick,73747,49,73,Pantheon,178161,48,311,Qiyana,483697,50,301,Evelynn,87776,38,142,Pyke,333191,64,163,1
1780,Vladimir,78102,44,168,MonkeyKing,2200,38,142,Sylas,373074,52,773,Ezreal,108223,53,327,Ashe,26500,53,265,Warwick,73747,49,73,Kindred,16605,61,44,Lux,56423,60,126,Nilah,41799,48,464,Renata,51848,52,1163,1
1781,Jax,7634,51,423,Kayn,219962,52,567,Orianna,112473,51,282,Ezreal,560564,50,1450,Lux,1639765,52,403,Gnar,140709,49,332,Evelynn,87776,38,142,Yone,14912,49,700,Jhin,47133,50,736,Senna,156870,51,658,1
1782,Poppy,994209,48,295,Talon,4392,52,875,Anivia,742228,50,1150,Yone,47166,51,1505,Pyke,10679,51,522,Gnar,5381,51,423,Evelynn,87776,38,142,Leblanc,88365,50,1594,Ezreal,580317,51,1230,Nami,326145,50,132,0
1783,Poppy,994209,48,295,Hecarim,79806,38,142,Graves,17882,56,63,Twitch,82726,50,634,Ashe,59322,51,1230,Fiora,34933,52,123,Elise,2551,61,36,Viktor,30838,51,911,Jhin,1270967,50,489,Morgana,81592,44,186,0
1784,Fiora,112604,49,299,MasterYi,72268,49,391,Galio,255346,51,503,Teemo,24325,38,142,Brand,19014,-1,-1,Garen,145717,48,365,RekSai,53526,51,265,Pantheon,18578,53,497,Jhin,1270967,-1,-1,Blitzcrank,61243,-1,-1,1
1785,Rumble,153066,54,396,Diana,84520,51,319,Veigar,11133,55,74,Kalista,35039,45,146,Alistar,1226867,51,447,Volibear,6848,55,161,Kindred,11159,38,142,Zeri,109669,55,359,Sivir,97225,-1,-1,Zilean,84721,52,159,1
1786,Jax,21358,50,428,Hecarim,79806,38,142,Veigar,301655,50,717,Jhin,338437,47,236,Nami,12281,59,98,Garen,189325,50,616,Nunu,6854,51,923,Ekko,116143,51,139,Ezreal,161972,51,2139,Janna,308795,47,568,1
1787,Ekko,2403532,51,500,Twitch,7857,38,142,Gnar,23860,50,831,Jhin,266866,52,242,Lux,413637,51,492,Kayle,58203,49,1094,Khazix,2183,54,174,Sylas,45570,50,1455,Ezreal,7904,54,93,Soraka,2154658,51,1512,0
1788,Heimerdinger,54401,-1,-1,Kindred,11159,38,142,Ekko,2403532,51,500,Ashe,127196,52,242,Lulu,218398,51,492,Riven,106182,55,290,Pantheon,4131,54,174,Fizz,88133,47,139,Aphelios,6226,54,93,Sona,278063,43,83,0
1789,Chogath,74915,48,326,Kayn,472745,57,219,Sylas,141392,50,404,Caitlyn,77145,50,1028,Ashe,30314,51,522,Garen,64177,63,254,Elise,3470,38,142,Gragas,1321604,50,1584,Ezreal,339599,51,629,Zilean,82630,52,242,1
1790,Darius,364624,48,383,Kindred,11159,38,142,Malzahar,123891,50,1213,Samira,141972,50,315,Renata,20840,49,704,Gnar,37412,49,866,RekSai,25910,59,86,Orianna,9542,52,195,MissFortune,4284,51,329,Yuumi,27094,60,63,0
1791,Kayle,14222,48,841,Diana,8317,66,56,Garen,67336,52,464,Caitlyn,959626,50,632,Seraphine,35633,60,393,Ornn,665129,52,1230,Kindred,11159,38,142,Malzahar,4108,50,1739,Sivir,11070,51,329,Yuumi,27094,60,63,0
1792,Camille,106177,50,1718,Nocturne,2941,38,142,Viktor,190072,49,708,Kaisa,106126,49,932,Blitzcrank,23263,50,195,Trundle,2860,53,576,Pantheon,27024,50,628,Malzahar,83235,51,763,Jinx,683044,51,1230,FiddleSticks,157465,47,329,0
1793,Nasus,281159,45,203,Kindred,11159,38,142,Vex,12998,50,595,Jhin,282345,-1,-1,FiddleSticks,157465,47,329,Vayne,339357,51,144,Ekko,6915,51,197,Zed,228154,51,508,Kaisa,106126,49,932,Blitzcrank,84066,48,345,1
1794,Warwick,216267,52,400,Nidalee,18366,65,77,Zed,228154,51,508,Kaisa,23317,57,124,Seraphine,37115,54,761,Sejuani,59753,56,175,Graves,1366,38,142,Swain,239936,51,240,Sivir,8998,58,45,Nautilus,196390,49,136,1
1795,Yasuo,712846,50,1140,Vi,1425807,48,330,Veigar,745852,51,846,Draven,276197,55,94,Soraka,564774,51,868,Lucian,366408,51,301,Viego,1493,38,142,Vex,11487,50,389,Sivir,146667,51,1618,Sona,33716,52,602,1
1796,Aatrox,74082,53,634,Kayn,10988,53,66,Xerath,910415,51,403,Jhin,1298503,50,2028,Lux,20390,53,129,Illaoi,614817,51,685,Kindred,11159,38,142,Yone,33058,51,478,Sivir,88524,50,918,Ashe,37345,53,73,0
1797,Teemo,103534,55,205,MonkeyKing,29366,51,280,Akshan,120508,51,749,Nilah,7718,57,37,Renata,73770,57,238,Mordekaiser,43427,49,553,Kindred,11159,38,142,Lux,209414,52,501,Taliyah,248466,52,651,Senna,199994,53,352,0
1798,Gwen,74731,51,269,MonkeyKing,33683,53,124,Zed,29605,51,402,Jhin,220620,50,412,Brand,137117,50,970,Yorick,35476,50,770,Teemo,24325,38,142,Yone,1240,47,58,Draven,1764248,50,444,Thresh,7908,41,288,1
1799,Sejuani,4890,51,269,Rengar,2349,41,288,Malzahar,10554,51,1115,Sivir,1348,38,142,Janna,126147,51,153,Yorick,23428,59,131,Khazix,181825,50,181,Garen,1941114,49,592,Draven,181432,56,147,Soraka,110000,52,376,0
1800,Nasus,67341,50,244,Kindred,11159,38,142,Zed,54907,52,671,Karthus,91605,53,1015,Morgana,1934,51,372,Fiora,619663,54,440,Khazix,600541,48,278,Fizz,3908,52,383,Twitch,36323,53,407,Lulu,381121,52,679,0
1801,Darius,323204,52,204,Diana,134866,50,833,Gangplank,31710,55,106,Zeri,224068,50,1143,Xerath,34344,49,840,Garen,88331,58,299,Graves,23706,51,259,Leblanc,10129,38,142,Lucian,212693,52,779,Soraka,256204,51,543,1
1802,Mordekaiser,543019,56,244,Graves,119081,53,496,Ekko,2029038,50,701,Kaisa,23800,54,182,Rakan,354186,55,245,Ornn,124431,51,1438,Kindred,11159,38,142,Kassadin,24359,64,42,Jhin,74369,53,346,Senna,707959,51,1034,1
1803,Sejuani,27084,50,113,Kayn,3679,41,152,Ekko,160446,48,715,Tristana,224952,52,376,Heimerdinger,3027921,50,1263,Darius,6052,37,115,Kindred,11159,38,142,Vladimir,392601,58,178,Seraphine,82212,51,1183,Rakan,606152,54,494,1
1804,Jax,1281017,53,182,Rammus,14234,38,142,Illaoi,142153,50,1969,Ashe,434788,51,518,Thresh,452065,50,378,Riven,2166245,53,112,Volibear,213583,51,1193,Diana,1595634,52,529,Caitlyn,801235,51,850,Zilean,138181,51,662,0
1805,Sylas,32194,51,1220,Rammus,14234,38,142,Katarina,614690,50,967,Caitlyn,1605612,50,2028,Pantheon,22681,51,1902,Volibear,44988,51,497,Ivern,60698,52,1719,Velkoz,170932,51,193,Kaisa,929,35,52,TahmKench,59673,52,154,0
1806,Darius,415560,52,511,Rammus,14234,38,142,Qiyana,5355,40,40,Twitch,12553,33,27,Rakan,57476,53,382,Rengar,21653,57,58,Karthus,56399,57,136,Leblanc,16563,-1,-1,Vayne,29513,52,137,Soraka,703,45,73,1
1807,Shyvana,4837,48,324,Qiyana,5355,40,40,Rumble,45093,61,95,Ezreal,3122692,51,872,Sona,245073,53,563,Teemo,72241,53,53,MasterYi,7665,38,142,Viktor,59248,52,249,Xayah,45892,52,137,Rakan,239583,45,73,0
1808,Aphelios,40330,57,30,LeeSin,4290,58,12,Katarina,37107,57,76,Zeri,8741,50,116,Karma,218416,51,373,Kayle,44313,50,411,Amumu,426913,51,144,Anivia,59833,61,181,Ezreal,12675,38,142,Nautilus,4669,46,65,0
1809,Aatrox,23202,57,152,Teemo,24325,38,142,Galio,27558,58,133,Ashe,180008,55,378,Janna,904824,59,171,Malphite,353,51,89,Ekko,81113,54,677,Zed,39966,55,53,Draven,32975,55,155,Nautilus,131902,50,496,1
1810,Gangplank,2166,57,152,Rammus,7363,52,413,Lux,58843,49,537,MissFortune,119395,47,650,Nautilus,27376,54,393,Ornn,2125,51,89,Ekko,81113,54,677,Lucian,28267,48,280,Veigar,3753,38,142,Yuumi,18705,51,639,1
1811,Camille,47083,57,195,Kindred,47311,41,162,Katarina,526995,-1,-1,Veigar,3753,38,142,Swain,48612,54,144,Yone,8700,52,130,Zac,620726,52,23,Anivia,1108642,50,337,Ashe,72514,49,204,Blitzcrank,12214,53,244,1
1812,Fiora,114719,53,158,Volibear,50658,51,555,Corki,10188,68,37,Caitlyn,121840,-1,-1,Nautilus,17910,43,106,Vladimir,23322,51,158,Teemo,24325,38,142,Lucian,43367,52,476,Draven,40958,33,57,Blitzcrank,16826,49,35,1
1813,Gragas,12192,43,35,MonkeyKing,103072,49,2766,Ahri,10141,57,72,Kaisa,199885,42,72,Nautilus,45498,48,485,Garen,59446,51,460,Teemo,24325,38,142,Yone,8735,47,124,Lucian,848066,50,716,Nami,281961,51,338,0
1814,Pantheon,133703,51,782,Zac,4817,53,131,Akali,15843,53,389,Jhin,239713,-1,-1,Senna,121297,52,404,Mordekaiser,159817,65,86,Graves,57336,46,219,Yone,38620,-1,-1,Caitlyn,196607,51,421,Morgana,1372,52,259,1
1815,Leona,6041,57,131,Zed,5998,-1,-1,Irelia,249141,52,116,Draven,455127,44,77,Thresh,140996,50,335,Kennen,151357,53,167,Ekko,37057,52,224,Malzahar,336122,47,83,Jhin,119671,50,396,Nautilus,66151,65,86,1
1816,LeeSin,27555,53,89,Darius,60812,70,10,Irelia,82089,53,126,Vayne,507372,48,83,Soraka,15705,39,23,Aatrox,58168,65,86,Nami,8938,39,107,Elise,18259,52,162,Lucian,15822,-1,-1,Graves,5172,51,35,1
1817,Rengar,165063,48,46,Shyvana,12887,57,97,Sylas,159224,51,121,Sivir,60594,49,87,Nautilus,65229,53,238,Aatrox,58168,65,86,Nocturne,117469,62,74,Anivia,104608,55,195,Jinx,112659,-1,-1,Alistar,70235,53,169,0
1818,Aatrox,58168,65,86,Evelynn,113663,38,21,Fizz,191043,29,21,Lucian,46233,47,19,Karma,24407,42,12,Malphite,19557,61,72,Viego,44126,43,235,Yone,2197,-1,-1,Kaisa,18319,75,79,Nami,11074,59,168,1
1819,Kayle,32616,51,301,Rumble,10437,-1,-1,Viktor,195520,54,756,Lucian,15172,-1,-1,Nami,246909,54,474,Aatrox,58168,65,86,Diana,7930,43,150,Yasuo,34041,-1,-1,Zeri,61283,49,191,Sona,45943,49,233,0
1820,Kayle,114562,55,89,Kindred,42398,49,293,Sylas,53979,52,678,Aphelios,220296,48,523,Renata,45771,-1,-1,Aatrox,58168,65,86,Diana,27822,52,130,Lissandra,206660,56,536,Ashe,189138,50,139,Lux,94845,48,388,0
1821,Viktor,901,64,50,RekSai,2102,49,155,Akali,126146,-1,-1,Aphelios,220296,48,523,Pyke,678323,49,614,Malphite,75977,65,86,Khazix,1674,41,58,Lux,369831,55,84,Draven,29969,61,28,Janna,145253,52,341,1
1822,Kayle,814507,51,1223,LeeSin,115798,63,24,Garen,8174,50,26,Lucian,174953,53,326,Nami,76174,-1,-1,Urgot,69445,65,86,Rammus,12037,44,50,Akali,125847,51,57,Sivir,685394,52,691,Twitch,2826,-1,-1,1
1823,Ornn,2666,47,32,XinZhao,1535,53,137,Kaisa,7570,53,163,Ashe,3499,53,96,Karma,9007,54,76,Aatrox,58168,65,86,Kayn,4935,51,180,Ahri,63088,47,226,Xayah,59584,49,381,Renata,17552,50,745,0
1824,Kled,176121,52,94,Karthus,76415,59,165,Ahri,17917,51,524,Draven,274342,52,338,Gragas,17656,51,597,Jax,15014,65,86,Nocturne,356161,49,749,Akali,41818,48,287,Tristana,25753,-1,-1,Nami,536,52,91,1
1825,Aatrox,58168,65,86,Nunu,195258,60,239,Kassadin,102434,53,92,Tristana,25753,-1,-1,Sona,4503,52,91,Sion,20544,53,66,RekSai,9625,49,71,Akali,28966,48,48,Ezreal,231,65,23,Lulu,14351,48,147,1
1826,Camille,33497,-1,-1,Nidalee,23972,48,95,Galio,9791,65,86,Jinx,841,59,98,Nautilus,67286,44,106,Gangplank,51382,62,104,Gragas,48247,46,39,Vex,8762,50,98,Kalista,40294,46,67,Karma,82346,55,130,1
1827,Irelia,170208,49,297,MasterYi,87373,-1,-1,Kaisa,4426,56,108,Ezreal,198289,52,692,Ashe,75874,53,316,Urgot,69445,65,86,Nidalee,34801,56,64,Akali,16697,49,170,Jinx,140040,50,241,Thresh,1510650,50,148,0
1828,Illaoi,1090565,53,377,Blitzcrank,42576,-1,-1,Volibear,30898,51,215,Jinx,176522,51,351,Pyke,6669,43,177,Kassadin,4890,65,86,Aatrox,97856,50,128,Diana,77986,48,250,Jhin,88147,-1,-1,Soraka,34714,50,207,1
1829,Aatrox,58168,65,86,MasterYi,75289,49,122,Katarina,67328,-1,-1,Veigar,28214,53,120,Sona,8072,50,207,Singed,3029,53,169,LeeSin,25795,46,76,TwistedFate,74057,52,181,Draven,19646,48,136,Janna,22386,56,63,1
1830,MonkeyKing,5204,48,246,Khazix,99582,73,11,Sylas,8147,49,383,Lucian,36524,55,238,Nami,243135,50,376,Urgot,472661,50,147,Ahri,32312,65,86,Diana,1248,49,138,Jinx,73684,51,765,Rakan,215747,51,721,0
1831,Malphite,75977,65,86,Khazix,819064,53,127,Yasuo,940961,47,292,Zeri,48092,58,79,Sona,83944,-1,-1,MonkeyKing,58972,53,254,LeeSin,8283,53,215,Xerath,279584,46,169,Samira,23891,54,285,Leblanc,127712,49,53,1
1832,Aatrox,58168,65,86,Elise,240494,50,636,Lucian,122267,46,68,Twitch,24708,54,93,Morgana,12729,49,59,Kled,1017304,41,120,Kayn,8322,33,15,Qiyana,55645,53,268,Caitlyn,39106,29,21,Lux,220949,50,426,1
1833,Garen,980578,50,28,Rammus,25422,54,26,Kennen,1152,53,88,Ezreal,12294,34,44,Soraka,174478,46,112,Mordekaiser,159817,65,86,XinZhao,3756,-1,-1,Zed,1362377,50,463,Jhin,5505,47,213,Lux,8308,61,41,0
1834,Mordekaiser,15983,-1,-1,Ekko,47057,-1,-1,Fizz,88185,56,283,Aphelios,119619,51,538,Alistar,477614,52,271,Urgot,69445,65,86,Zac,20140,49,304,Kaisa,26076,48,361,Jinx,57779,53,120,Lulu,360039,51,397,1
1835,Sett,66929,50,379,Trundle,14269,47,74,Qiyana,209108,51,1241,Xayah,39707,41,151,Lux,139935,52,866,Akali,853,65,86,Udyr,790407,51,508,Veigar,104152,51,371,Lucian,123722,-1,-1,Pyke,88275,48,323,0
1836,Aatrox,58168,65,86,LeeSin,79141,50,650,Katarina,496674,52,122,Samira,157476,-1,-1,Yuumi,1013231,51,745,Sett,45473,48,340,Kayn,401551,52,619,Zed,1362377,50,463,Kindred,3670,49,72,Alistar,8270,50,402,1
1837,Aatrox,58168,65,86,Viego,63085,55,107,Lux,183425,48,166,Zeri,19135,74,39,Brand,36961,70,57,Volibear,2806,50,22,Shyvana,302094,50,146,Malzahar,393576,57,51,Jhin,54443,51,203,Karma,685971,43,69,1
1838,Akshan,5639,65,86,Volibear,12198,53,892,Lux,183425,48,166,Samira,75843,53,517,Bard,46989,46,166,Darius,123113,48,229,LeeSin,430727,43,184,Ryze,229621,51,282,Zeri,302942,52,559,Sona,549580,-1,-1,0
1839,Sion,48420,46,84,LeeSin,90812,56,54,Ahri,244364,51,190,MissFortune,206578,-1,-1,Zilean,1196,50,30,Mordekaiser,159817,65,86,Graves,28586,49,91,Heimerdinger,59385,71,34,Ezreal,241905,53,354,Senna,6888,32,19,0
1840,Aatrox,58168,65,86,Graves,32199,51,682,Lux,183425,48,166,Lucian,138768,47,184,Xerath,4018,45,227,DrMundo,63187,53,233,Mordekaiser,92970,50,325,Singed,233381,65,88,Jinx,46037,50,263,Senna,59656,50,602,0
1841,Shen,19888,47,167,Hecarim,10490,49,532,Kaisa,3192,57,75,Jhin,15190,47,368,TahmKench,53817,53,279,DrMundo,19559,65,86,Sejuani,86355,48,110,Ahri,129683,50,115,Lucian,218563,49,622,Lulu,521932,48,166,0
1842,Akshan,5639,65,86,Rengar,289063,51,501,Yasuo,275545,51,451,Tristana,393724,49,232,Lulu,521932,48,166,Malphite,33737,49,289,LeeSin,142876,-1,-1,Qiyana,31452,55,271,Kaisa,61282,50,244,Nami,18341,61,74,0
1843,Kled,2683636,51,837,Viego,85655,52,364,Malzahar,51054,50,154,Jhin,199305,52,403,Swain,39282,52,599,Akshan,5639,65,86,XinZhao,18697,54,37,Lux,183425,48,166,MissFortune,87417,-1,-1,Sett,17136,50,220,1
1844,Illaoi,120179,50,651,Shyvana,24270,50,110,Irelia,58247,49,182,Tristana,6265,53,497,Brand,18235,52,594,Akshan,5639,65,86,Diana,85208,-1,-1,Lux,183425,48,166,Jhin,861362,49,273,Senna,60472,47,70,0
1845,Garen,99130,50,200,Graves,64358,56,148,MissFortune,4443,51,179,Zeri,3768,45,196,Senna,40213,49,401,Akshan,5639,65,86,Nidalee,11443,58,65,Veigar,57539,71,34,Caitlyn,169214,-1,-1,Leona,64164,35,48,0
1846,Aatrox,58168,65,86,Zac,115205,57,95,Ahri,66780,58,227,Samira,94007,54,28,Lulu,521932,48,166,Vex,62465,49,611,Warwick,218617,46,201,Irelia,175246,50,328,Kaisa,33270,51,75,Alistar,55478,-1,-1,1
1847,Garen,79960,65,86,Evelynn,81806,-1,-1,Zoe,10691,-1,-1,Lucian,238671,52,25,Yuumi,7427,78,18,Riven,159,-1,-1,Viego,4572,60,15,Katarina,23978,42,31,Jinx,1208,33,12,Alistar,11701,52,136,1
1848,Jax,9074,51,302,Taliyah,6708,60,63,Zoe,1639795,51,1102,Ezreal,258206,53,160,Janna,93263,66,32,Ornn,32168,65,86,Kayn,72854,-1,-1,Ekko,252291,53,236,Lucian,58765,51,87,Nami,326743,52,533,0
1849,Aatrox,58168,65,86,Khazix,138962,-1,-1,Tristana,53437,59,150,Jinx,22891,51,631,Brand,52805,48,166,Ornn,137756,51,310,Diana,14465,-1,-1,Zed,203636,52,423,Kaisa,205178,53,239,Renata,5724,52,77,0
1850,Quinn,829184,53,613,Zac,39485,-1,-1,Zeri,50556,49,201,Jinx,129128,46,242,Zyra,419888,52,242,Urgot,69445,65,86,Graves,122956,-1,-1,Cassiopeia,137165,52,423,Ezreal,350873,51,410,Lulu,521932,48,166,0
1851,Renekton,48073,65,86,Vi,1183,56,63,Heimerdinger,59385,71,34,Jinx,4412,53,197,Thresh,31286,52,66,Katarina,584913,51,98,Zac,199150,50,84,Tristana,17230,47,17,Ashe,50795,43,69,Zilean,53266,49,210,1
1852,Urgot,658581,50,430,Diana,39087,-1,-1,Yasuo,39528,51,112,Cassiopeia,24584,62,50,Singed,126253,51,144,Malphite,75977,65,86,Nocturne,58221,47,286,Veigar,57539,71,34,Lucian,171385,56,50,Lulu,35972,54,257,1
1853,Xerath,47256,65,86,Ekko,9934,51,124,Talon,21426,65,69,Jinx,133731,52,848,Heimerdinger,59385,71,34,Sett,212413,61,114,Shaco,23042,53,47,Vex,4058,55,77,Kaisa,42241,47,15,Lux,106981,64,47,1
1854,Aatrox,58168,65,86,Viego,14449,42,33,Irelia,118848,21,14,Ezreal,16052,57,30,Lux,26367,71,34,Gangplank,47832,55,29,Ekko,9934,51,124,Garen,3410,48,120,Kaisa,38079,52,85,Alistar,12800,54,417,0
1855,Jax,490370,51,479,Evelynn,507114,55,124,Annie,148419,52,489,Jhin,15392,49,185,Braum,582949,52,253,Sion,44909,65,86,Khazix,129742,35,51,Lux,183425,48,166,Jinx,562485,55,33,Thresh,67899,45,58,1
